ATM70684;Край Забайкальский Город Чита Улица Амурская Дом 88;;;;;;;;;;;;;;;;;;;
ATM70685;Область Кировская Город Киров Улица Комсомольская Дом 30А;;;;;;;;;;;;;;;;;;;
ATM70687;Область Омская Город Омск Улица Красный Путь Дом 75;;;;;;;;;;;;;;;;;;;
ATM70689;Область Ивановская Город Иваново Улица Варенцовой Дом 9/18;;;;;;;;;;;;;;;;;;;
ATM70690;Область Рязанская Город Рязань Улица Ленина Дом 16/65;;;;;;;;;;;;;;;;;;;
ATM70713;Город Москва Улица Пятницкая Дом 2/38-2;;;;;;;;;;;;;;;;;;;
ATM70714;Область Иркутская Город Иркутск Улица Академическая Дом 31;;;;;;;;;;;;;;;;;;;
ATM70716;Область Амурская Город Райчихинск Улица Музыкальная Дом 27;;;;;;;;;;;;;;;;;;;
ATM70720;Край Хабаровский Город Комсомольск-на-Амуре Проспект Мира Дом 26;;;;;;;;;;;;;;;;;;;
ATM70722;Область Омская Город Омск Улица Куйбышева Дом 26;;;;;;;;;;;;;;;;;;;
ATM70725;Край Хабаровский Город Хабаровск Улица Суворова Дом 32;;;;;;;;;;;;;;;;;;;
ATM70726;Край Приморский Город Владивосток Улица Уборевича Дом 11;;;;;;;;;;;;;;;;;;;
ATM70728;Край Приморский Город Владивосток Улица Сахалинская Дом 42 стр 5;;;;;;;;;;;;;;;;;;;
ATM70737;Автономная область Еврейская Район Ленинский Село Бабстово Улица Садовая Дом 1а;;;;;;;;;;;;;;;;;;;
ATM70745;Республика Тыва Город Кызыл Улица Московская Дом 98;;;;;;;;;;;;;;;;;;;
ATM70752;Республика Тыва Город Кызыл Улица Дружбы Дом 21-А;;;;;;;;;;;;;;;;;;;
ATM70759;Край Забайкальский Город Чита Улица Журавлева Дом 79;;;;;;;;;;;;;;;;;;;
ATM70760;Край Забайкальский Город Чита Улица Горького Дом 36;;;;;;;;;;;;;;;;;;;
ATM70763;Область Калужская Район Малоярославецкий Город Малоярославец Улица Радищева Дом 8;;;;;;;;;;;;;;;;;;;
ATM70774;Область Архангельская Город Архангельск Территория Аэропорт Архангельск Дом 3, корп. 4;;;;;;;;;;;;;;;;;;;
ATM70786;Край Приморский Город Артем Улица Фрунзе Дом 52;;;;;;;;;;;;;;;;;;;
ATM70787;Край Приморский Город Владивосток Улица Калинина Дом 275;;;;;;;;;;;;;;;;;;;
ATM70788;Область Пензенская Город Пенза Улица Карпинского Дом 48;;;;;;;;;;;;;;;;;;;
ATM70795;Область Ивановская Город Иваново Улица Постышева Дом 57;;;;;;;;;;;;;;;;;;;
ATM70798;Область Новгородская Город Великий Новгород Улица Зелинского Дом 9-Б;;;;;;;;;;;;;;;;;;;
ATM70799;Край Забайкальский Город Чита Улица Горького Дом 43;;;;;;;;;;;;;;;;;;;
ATM70800;Край Хабаровский Город Хабаровск Улица Карла Маркса Дом 76;;;;;;;;;;;;;;;;;;;
ATM70808;Город Москва Город Зеленоград Аллея Сосновая Корпус 601;;;;;;;;;;;;;;;;;;;
ATM70812;Область Новгородская Город Великий Новгород Улица Большая Санкт-Петербургская Дом 16;;;;;;;;;;;;;;;;;;;
ATM70814;Республика Бурятия Город Улан-Удэ Проспект им 50-летия Октября Дом 28;;;;;;;;;;;;;;;;;;;
ATM70815;Край Хабаровский Город Хабаровск Улица Сергеевская Дом 26;;;;;;;;;;;;;;;;;;;
ATM70817;Область Томская Город Томск Улица Беринга Дом 10;;;;;;;;;;;;;;;;;;;
ATM70818;Область Томская Город Томск Улица Белинского Дом 63;;;;;;;;;;;;;;;;;;;
ATM70820;Республика Бурятия Город Улан-Удэ Улица Строителей Дом 17;;;;;;;;;;;;;;;;;;;
ATM70822;Республика Бурятия Город Улан-Удэ Улица Жердева Дом 104;;;;;;;;;;;;;;;;;;;
ATM70823;Область Томская Город Томск Поселок Предтеченск Улица Мелиоративная Дом 5/2;;;;;;;;;;;;;;;;;;;
ATM70824;Область Московская Город Дубна Улица Советская Дом 17;;;;;;;;;;;;;;;;;;;
ATM70825;Область Амурская Город Благовещенск Улица Нагорная Дом 19;;;;;;;;;;;;;;;;;;;
ATM70836;Республика Бурятия Город Улан-Удэ Улица Шумяцкого Дом 3А;;;;;;;;;;;;;;;;;;;
ATM70838;Область Иркутская Город Иркутск Улица Трактовая Дом 14Б;;;;;;;;;;;;;;;;;;;
ATM70848;Край Хабаровский Город Хабаровск Шоссе Матвеевское Дом 28Б;;;;;;;;;;;;;;;;;;;
ATM70849;Область Амурская Город Благовещенск Улица Амурская Дом 187;;;;;;;;;;;;;;;;;;;
ATM70855;Край Приморский Район Пожарский Поселок городского типа Лучегорск;;;;;;;;;;;;;;;;;;;
ATM70858;Область Томская Район Кожевниковский Село Кожевниково Улица Калинина Дом 70/1 стр.16;;;;;;;;;;;;;;;;;;;
ATM70860;Край Красноярский Город Красноярск Проезд Транспортный Дом 1;;;;;;;;;;;;;;;;;;;
ATM70861;Республика Хакасия Район Усть-Абаканский Поселок городского типа Усть-Абакан Улица Карла Маркса Дом 11 а;;;;;;;;;;;;;;;;;;;
ATM70862;Область Челябинская Город Челябинск Улица Артиллерийская Дом 136;;;;;;;;;;;;;;;;;;;
ATM70864;Город Москва Улица Обручева Дом 30/1 стр.1;;;;;;;;;;;;;;;;;;;
ATM70866;Край Алтайский Город Барнаул Улица Попова Дом 86;;;;;;;;;;;;;;;;;;;
ATM70873;Республика Тыва Город Кызыл Улица Ленина Дом 26-А;;;;;;;;;;;;;;;;;;;
ATM70876;Область Ростовская Город Ростов-на-Дону Улица Менжинского Дом 2/13/1;;;;;;;;;;;;;;;;;;;
ATM70882;Автономная область Еврейская Город Биробиджан Улица Трансформаторная Дом 3А;;;;;;;;;;;;;;;;;;;
ATM70890;Город Москва Бульвар Дмитрия Донского Дом 2к1;;;;;;;;;;;;;;;;;;;
ATM70894;Край Хабаровский Район Хабаровский Село Анастасьевка Улица Интернациональная Дом 6;;;;;;;;;;;;;;;;;;;
ATM70896;Область Волгоградская Город Волгоград Проспект им В.И.Ленина Дом 46;;;;;;;;;;;;;;;;;;;
ATM70906;Край Красноярский Город Норильск Проспект Ленинский Дом 8;;;;;;;;;;;;;;;;;;;
ATM70908;Область Новосибирская Город Бердск Улица Ленина Дом 89/15;;;;;;;;;;;;;;;;;;;
ATM70909;Область Новосибирская Город Новосибирск Ветка метро Ленинская Станция метро Площадь Маркса;;;;;;;;;;;;;;;;;;;
ATM70911;Область Кемеровская Город Кемерово Проспект Шахтеров Дом 54;;;;;;;;;;;;;;;;;;;
ATM70916;Область Магаданская Город Магадан Улица Болдырева Дом 6;;;;;;;;;;;;;;;;;;;
ATM70917;Область Новосибирская Город Новосибирск Улица Орджоникидзе Дом 23;;;;;;;;;;;;;;;;;;;
ATM70918;Область Новосибирская Город Новосибирск Ветка метро Ленинская Станция метро Площадь Ленина;;;;;;;;;;;;;;;;;;;
ATM70919;Область Новосибирская Город Новосибирск Ветка метро Дзержинская Станция метро Маршала Покрышкина;;;;;;;;;;;;;;;;;;;
ATM70920;Область Новосибирская Город Новосибирск Проспект Красный Дом 161;;;;;;;;;;;;;;;;;;;
ATM70922;Автономная область Еврейская Город Биробиджан Улица Ленина Дом 11;;;;;;;;;;;;;;;;;;;
ATM70927;Область Смоленская Район Вяземский Город Вязьма Улица Кронштадтская Дом 113;;;;;;;;;;;;;;;;;;;
ATM70929;Край Приморский Город Находка Улица Ленинская Дом 10;;;;;;;;;;;;;;;;;;;
ATM70935;Область Липецкая Город Липецк Улица Советская Дом 4;;;;;;;;;;;;;;;;;;;
ATM70936;Край Краснодарский Город Краснодар Улица Мачуги Дом 2;;;;;;;;;;;;;;;;;;;
ATM70941;Край Приморский Город Владивосток Проспект Океанский Дом 111;;;;;;;;;;;;;;;;;;;
ATM70964;Область Томская Район Шегарский Село Мельниково Улица Коммунистическая Дом 9;;;;;;;;;;;;;;;;;;;
ATM70970;Область Ростовская Город Ростов-на-Дону Проспект Сельмаш Дом 98/11;;;;;;;;;;;;;;;;;;;
ATM70971;Край Хабаровский Город Хабаровск Улица Серышева Дом 60;;;;;;;;;;;;;;;;;;;
ATM70985;Область Астраханская Город Астрахань Улица Магистральная Дом 34;;;;;;;;;;;;;;;;;;;
ATM70989;Область Амурская Город Белогорск Улица Скорикова Дом 17;;;;;;;;;;;;;;;;;;;
ATM71000;Край Краснодарский Город Новороссийск Проспект Ленина Дом 22;;;;;;;;;;;;;;;;;;;
ATM71002;Край Краснодарский Город Краснодар Улица Старокубанская Дом 114;;;;;;;;;;;;;;;;;;;
ATM71005;Край Краснодарский Город Краснодар Улица Крылатая Дом 2;;;;;;;;;;;;;;;;;;;
ATM71007;Область Мурманская Город Мурманск Улица Шмидта Дом 43;;;;;;;;;;;;;;;;;;;
ATM71009;Область Омская Город Омск Улица Северная 5-я Дом 193;;;;;;;;;;;;;;;;;;;
ATM71011;Область Челябинская Город Челябинск Улица Салютная Дом 27;;;;;;;;;;;;;;;;;;;
ATM71013;Республика Хакасия Город Абакан Улица Торговая Дом 5;;;;;;;;;;;;;;;;;;;
ATM71015;Область Омская Город Омск Улица Красногвардейская Дом 42;;;;;;;;;;;;;;;;;;;
ATM71021;Край Хабаровский Город Хабаровск Улица Ким-Ю-Чена Дом 26;;;;;;;;;;;;;;;;;;;
ATM71022;Область Оренбургская Город Оренбург Проспект Дзержинского Дом 27/2;;;;;;;;;;;;;;;;;;;
ATM71025;Край Хабаровский Город Хабаровск Улица Целинная Дом 10Д;;;;;;;;;;;;;;;;;;;
ATM71029;Область Новосибирская Город Новосибирск Улица Курчатова Дом 1;;;;;;;;;;;;;;;;;;;
ATM71031;Область Омская Город Омск Улица Ленина Дом 12;;;;;;;;;;;;;;;;;;;
ATM71032;Область Омская Город Омск Улица Профинтерна Дом 7;;;;;;;;;;;;;;;;;;;
ATM71034;Край Камчатский Город Петропавловск-Камчатский Улица Степная Дом 50;;;;;;;;;;;;;;;;;;;
ATM71035;Область Мурманская Город Мончегорск Проспект Металлургов Дом 52;;;;;;;;;;;;;;;;;;;
ATM71036;Область Курская Город Курск Проспект Хрущева Дом 2;;;;;;;;;;;;;;;;;;;
ATM71037;Край Хабаровский Город Хабаровск Улица Вахова А.А. Дом 2;;;;;;;;;;;;;;;;;;;
ATM71043;Область Кемеровская Город Кемерово Улица Баумана Дом 20;;;;;;;;;;;;;;;;;;;
ATM71044;Край Красноярский Город Красноярск Улица Марковского Дом 57;;;;;;;;;;;;;;;;;;;
ATM71046;Область Амурская Район Ивановский Село Ивановка Улица Луговая Дом 28а;;;;;;;;;;;;;;;;;;;
ATM71047;Область Амурская Город Благовещенск Улица 50 лет Октября Дом 61;;;;;;;;;;;;;;;;;;;
ATM71048;Область Амурская Город Свободный Улица Шатковского Дом 125;;;;;;;;;;;;;;;;;;;
ATM71050;Область Амурская Город Благовещенск Улица Ленина Дом 77;;;;;;;;;;;;;;;;;;;
ATM71053;Область Самарская Город Самара Улица Куйбышева Дом 84;;;;;;;;;;;;;;;;;;;
ATM71054;Область Пензенская Село Засечное Улица Ново-Терновская Дом 1;;;;;;;;;;;;;;;;;;;
ATM71056;Область Московская Город Котельники Проезд 1-й Покровский;;;;;;;;;;;;;;;;;;;
ATM71057;Республика Хакасия Город Абакан Улица Стофато Дом 12;;;;;;;;;;;;;;;;;;;
ATM71061;Республика Башкортостан Район Уфимский Город Уфа Улица Карла Маркса Дом 20;;;;;;;;;;;;;;;;;;;
ATM71062;Область Воронежская Город Воронеж Улица 9 Января Дом 205;;;;;;;;;;;;;;;;;;;
ATM71063;Край Камчатский Город Петропавловск-Камчатский Переулок Садовый Дом 2;;;;;;;;;;;;;;;;;;;
ATM71064;Край Камчатский Город Петропавловск-Камчатский Проспект 50 лет Октября Дом 16;;;;;;;;;;;;;;;;;;;
ATM71065;Область Саратовская Город Саратов Улица Рахова Дом 168;;;;;;;;;;;;;;;;;;;
ATM71073;Область Сахалинская Город Южно-Сахалинск Улица Имени П.А.Леонова Дом 40;;;;;;;;;;;;;;;;;;;
ATM71074;Область Сахалинская Город Южно-Сахалинск Улица Ленина Дом 173;;;;;;;;;;;;;;;;;;;
ATM71075;Область Сахалинская Город Южно-Сахалинск Улица Емельянова Дом 32;;;;;;;;;;;;;;;;;;;
ATM71077;Область Сахалинская Город Южно-Сахалинск Улица Сахалинская Дом 71;;;;;;;;;;;;;;;;;;;
ATM71079;Область Самарская Город Тольятти Проспект Степана Разина Дом 19;;;;;;;;;;;;;;;;;;;
ATM71081;Край Забайкальский Город Чита Улица Ленина Дом 130-А;;;;;;;;;;;;;;;;;;;
ATM71087;Область Нижегородская Город Дзержинск Проспект Циолковского Дом 3;;;;;;;;;;;;;;;;;;;
ATM71089;Область Магаданская Город Магадан Улица Пролетарская Дом 11;;;;;;;;;;;;;;;;;;;
ATM71108;Область Московская Город Королев Улица 50-летия ВЛКСМ Дом 4-Г;;;;;;;;;;;;;;;;;;;
ATM71109;Область Московская Город Орехово-Зуево Улица Ленина Дом 15;;;;;;;;;;;;;;;;;;;
ATM71111;Город Москва Проспект Ленинский Дом 81/2;;;;;;;;;;;;;;;;;;;
ATM71112;Край Забайкальский Город Чита Улица Николая Островского Дом 61;;;;;;;;;;;;;;;;;;;
ATM71114;Край Хабаровский Город Хабаровск Улица Гагарина Дом 9;;;;;;;;;;;;;;;;;;;
ATM71115;Край Хабаровский Район Хабаровский Село Князе-Волконское Военная часть 34091;;;;;;;;;;;;;;;;;;;
ATM71120;Край Алтайский Город Барнаул Улица Панфиловцев Дом 18-А;;;;;;;;;;;;;;;;;;;
ATM71123;Область Амурская Поселок городского типа Прогресс Улица Ленинградская Дом 40;;;;;;;;;;;;;;;;;;;
ATM71124;Область Амурская Город Благовещенск Улица Загородная Дом 177;;;;;;;;;;;;;;;;;;;
ATM71125;Край Приморский Город Владивосток Улица Русская Дом 68-Б;;;;;;;;;;;;;;;;;;;
ATM71126;Область Амурская Город Благовещенск Шоссе Игнатьевское Дом 13;;;;;;;;;;;;;;;;;;;
ATM71130;Область Оренбургская Город Оренбург Улица Брестская Дом 2;;;;;;;;;;;;;;;;;;;
ATM71131;Город Москва Улица Люблинская Дом 165к1;;;;;;;;;;;;;;;;;;;
ATM71132;Республика Саха /Якутия/ Город Якутск Улица Белинского Дом 58;;;;;;;;;;;;;;;;;;;
ATM71133;Республика Саха /Якутия/ Город Якутск Улица Аммосова Дом 9;;;;;;;;;;;;;;;;;;;
ATM71134;Республика Саха /Якутия/ Город Якутск Улица Автодорожная Дом 16;;;;;;;;;;;;;;;;;;;
ATM71135;Республика Саха /Якутия/ Город Нерюнгри Улица Ленина Дом 3;;;;;;;;;;;;;;;;;;;
ATM71137;Край Красноярский Город Красноярск Улица Ладо Кецховели Дом 65-А;;;;;;;;;;;;;;;;;;;
ATM71142;Область Амурская Город Тында Улица Красная Пресня Дом 10;;;;;;;;;;;;;;;;;;;
ATM71143;Край Красноярский Город Красноярск Проспект Металлургов Дом 34;;;;;;;;;;;;;;;;;;;
ATM71144;Край Красноярский Город Красноярск Улица Тотмина Дом 6;;;;;;;;;;;;;;;;;;;
ATM71147;Край Краснодарский Город Краснодар Улица Тополиная Дом 30;;;;;;;;;;;;;;;;;;;
ATM71150;Автономный округ Ханты-Мансийский Автономный округ - Югра Город Сургут Тракт Югорский Дом 38;;;;;;;;;;;;;;;;;;;
ATM71153;Город Санкт-Петербург Проспект Шаумяна Дом 8;;;;;;;;;;;;;;;;;;;
ATM71155;Край Приморский Город Владивосток Проспект 100 лет Владивостоку Дом 68;;;;;;;;;;;;;;;;;;;
ATM71157;Край Красноярский Город Красноярск Улица им. Сергея Лазо Дом 12Д;;;;;;;;;;;;;;;;;;;
ATM71165;Край Приморский Город Владивосток Улица Уборевича Дом 11;;;;;;;;;;;;;;;;;;;
ATM71167;Область Кемеровская Город Новокузнецк Улица Павловского Дом 11-А;;;;;;;;;;;;;;;;;;;
ATM71169;Край Приморский Город Владивосток Улица Русская Дом 68-Б;;;;;;;;;;;;;;;;;;;
ATM71170;Край Ставропольский Город Ставрополь Улица Доваторцев Дом 61;;;;;;;;;;;;;;;;;;;
ATM71172;Область Новосибирская Город Новосибирск Улица Серебренниковская Дом 34;;;;;;;;;;;;;;;;;;;
ATM71174;Край Краснодарский Город Краснодар Улица Головатого Дом 313;;;;;;;;;;;;;;;;;;;
ATM71175;Область Новосибирская Город Новосибирск Улица Выборная Дом 211 а;;;;;;;;;;;;;;;;;;;
ATM71178;Республика Хакасия Город Абакан Проспект Дружбы Народов Дом 27;;;;;;;;;;;;;;;;;;;
ATM71189;Область Иркутская Район Усольский Рабочий поселок Средний Улица Трактовая Дом 1;;;;;;;;;;;;;;;;;;;
ATM71192;Республика Саха /Якутия/ Город Якутск Улица Кржижановского Дом 2;;;;;;;;;;;;;;;;;;;
ATM71193;Республика Саха /Якутия/ Город Якутск Шоссе Сергеляхское Дом 4;;;;;;;;;;;;;;;;;;;
ATM71194;Республика Саха /Якутия/ Город Якутск Проспект Ленина Дом 28;;;;;;;;;;;;;;;;;;;
ATM71195;Край Камчатский Город Вилючинск Улица Мира Дом 15;;;;;;;;;;;;;;;;;;;
ATM71196;Край Камчатский Район Елизовский Город Елизово Улица Ленина Дом 17;;;;;;;;;;;;;;;;;;;
ATM71199;Край Забайкальский Район Краснокаменский Город Краснокаменск Микрорайон 6-й Дом 629;;;;;;;;;;;;;;;;;;;
ATM71200;Республика Татарстан Город Казань Улица Сафиуллина Дом 16;;;;;;;;;;;;;;;;;;;
ATM71201;Область Калужская Город Калуга Улица Болотникова Дом 1;;;;;;;;;;;;;;;;;;;
ATM71202;Область Новосибирская Город Новосибирск Улица Троллейная Дом 130 а;;;;;;;;;;;;;;;;;;;
ATM71203;Область Саратовская Город Маркс Проспект Ленина Дом 100/2;;;;;;;;;;;;;;;;;;;
ATM71208;Область Челябинская Город Челябинск Улица Братьев Кашириных Дом 133;;;;;;;;;;;;;;;;;;;
ATM71209;Республика Бурятия Город Улан-Удэ Улица Пушкина Дом 8;;;;;;;;;;;;;;;;;;;
ATM71210;Край Забайкальский Город Чита Улица Хабаровская Дом 6;;;;;;;;;;;;;;;;;;;
ATM71214;Область Тюменская Город Тюмень Улица Ямская Дом 76;;;;;;;;;;;;;;;;;;;
ATM71215;Область Иркутская Город Иркутск Улица Советская Дом 33;;;;;;;;;;;;;;;;;;;
ATM71216;Край Краснодарский Город Краснодар Улица Красных Партизан Дом 4/1;;;;;;;;;;;;;;;;;;;
ATM71217;Республика Бурятия Район Бичурский Село Бичура Улица Советская Дом 48;;;;;;;;;;;;;;;;;;;
ATM71218;Республика Бурятия Город Улан-Удэ Поселок Аэропорт Дом 23;;;;;;;;;;;;;;;;;;;
ATM71221;Край Хабаровский Район Комсомольский Село Хурба Улица Добровольского Дом 9;;;;;;;;;;;;;;;;;;;
ATM71222;Республика Удмуртская Город Сарапул Улица Горького Дом 16;;;;;;;;;;;;;;;;;;;
ATM71223;Область Омская Город Омск Проспект Карла Маркса Дом 4;;;;;;;;;;;;;;;;;;;
ATM71224;Республика Бурятия Район Иволгинский Село Иволгинск Улица Ленина Дом 24;;;;;;;;;;;;;;;;;;;
ATM71228;Республика Удмуртская Город Ижевск Улица Красноармейская Дом 159-А;;;;;;;;;;;;;;;;;;;
ATM71229;Республика Татарстан Город Казань Проспект Победы Дом 91;;;;;;;;;;;;;;;;;;;
ATM71230;Край Красноярский Город Красноярск Улица Карла Маркса Дом 78;;;;;;;;;;;;;;;;;;;
ATM71231;Край Хабаровский Город Амурск Шоссе Западное Дом 10;;;;;;;;;;;;;;;;;;;
ATM71241;Край Хабаровский Город Хабаровск Улица Узловая Дом 15-А;;;;;;;;;;;;;;;;;;;
ATM71246;Область Свердловская Город Екатеринбург Улица Мамина-Сибиряка Дом 101;;;;;;;;;;;;;;;;;;;
ATM71247;Край Камчатский Город Петропавловск-Камчатский Проспект Циолковского Дом 42;;;;;;;;;;;;;;;;;;;
ATM71248;Автономная область Еврейская Город Биробиджан Улица Шолом-Алейхема Дом  60;;;;;;;;;;;;;;;;;;;
ATM71252;Край Алтайский Город Барнаул Улица Власихинская Дом 65;;;;;;;;;;;;;;;;;;;
ATM71257;Область Ивановская Город Иваново Улица Красной Армии Дом 1;;;;;;;;;;;;;;;;;;;
ATM71258;Область Амурская Район Серышевский Поселок городского типа Серышево Улица Дементьева Дом 6;;;;;;;;;;;;;;;;;;;
ATM71260;Край Забайкальский Город Чита Улица Амурская Дом 88;;;;;;;;;;;;;;;;;;;
ATM71261;Край Приморский Город Владивосток Улица Западная Дом 29;;;;;;;;;;;;;;;;;;;
ATM71262;Край Приморский Город Владивосток Улица Фадеева Дом 47;;;;;;;;;;;;;;;;;;;
ATM71263;Край Приморский Город Артем Улица Каширская Дом 23;;;;;;;;;;;;;;;;;;;
ATM71264;Край Приморский Город Партизанск Улица Свердлова Дом 2;;;;;;;;;;;;;;;;;;;
ATM71266;Город Москва Шоссе Волоколамское Дом 1;;;;;;;;;;;;;;;;;;;
ATM71269;Область Тюменская Город Тюмень Улица Дмитрия Менделеева Дом 1А;;;;;;;;;;;;;;;;;;;
ATM71271;Область Московская Район Домодедовский Город Домодедово Территория Аэропорт Домодедово Территория Строение 7/1;;;;;;;;;;;;;;;;;;;
ATM71273;Автономная область Еврейская Город Биробиджан Улица Советская Дом 68 б;;;;;;;;;;;;;;;;;;;
ATM71283;Край Красноярский Город Лесосибирск Микрорайон 5-й Дом 1-Б;;;;;;;;;;;;;;;;;;;
ATM71291;Край Красноярский Город Красноярск Улица Весны Дом 1;;;;;;;;;;;;;;;;;;;
ATM71293;Край Красноярский Город Минусинск Улица Ванеева Дом 2;;;;;;;;;;;;;;;;;;;
ATM71295;Область Кемеровская Город Кемерово Улица Камышинская Дом 3-А;;;;;;;;;;;;;;;;;;;
ATM71297;Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2;;;;;;;;;;;;;;;;;;;
ATM71302;Область Тюменская Город Тюмень Улица 50 лет Октября Дом 109;;;;;;;;;;;;;;;;;;;
ATM71309;Область Омская Район Называевский Город Называевск Улица Ленина Дом 68;;;;;;;;;;;;;;;;;;;
ATM71310;Город Москва Улица Мартеновская Дом 11/12;;;;;;;;;;;;;;;;;;;
ATM71312;Область Саратовская Город Энгельс Проезд Крупской Дом 71;;;;;;;;;;;;;;;;;;;
ATM71317;Область Амурская Город Благовещенск Улица Чайковского Дом 1/1;;;;;;;;;;;;;;;;;;;
ATM71318;Область Амурская Город Свободный Дом 80/1 улица Лермонтова;;;;;;;;;;;;;;;;;;;
ATM71319;Край Приморский Город Владивосток Улица Калинина Дом 204 б;;;;;;;;;;;;;;;;;;;
ATM71322;Область Ярославская Город Ярославль Улица Пожарского Дом 70 Б;;;;;;;;;;;;;;;;;;;
ATM71324;Край Забайкальский Город Чита Микрорайон Девичья Сопка Дом 1;;;;;;;;;;;;;;;;;;;
ATM71325;Край Забайкальский Город Краснокаменск Проспект им. Покровского С.С. Дом 1;;;;;;;;;;;;;;;;;;;
ATM71326;Край Забайкальский Город Чита Поселок Текстильщиков Микрорайон 5-й Дом 29;;;;;;;;;;;;;;;;;;;
ATM71327;Край Забайкальский Город Чита Улица Чкалова Дом 1А;;;;;;;;;;;;;;;;;;;
ATM71328;Область Томская Город Томск Улица Пушкина Дом 27;SLM расширенн.;Да;Пн-Пт 9:00 - 21:00;Multicard;Сенная площадь;Петрозаводск;;;;;;;;;;;;;
ATM71338;Край Забайкальский Город Чита Улица Бабушкина Дом 100-А;;;;;;;;;;;;;;;;;;;
ATM71341;Город Санкт-Петербург Проспект Московский Дом 171, лит. А;;;;;;;;;;;;;;;;;;;
ATM71342;Область Архангельская Город Архангельск Улица Выучейского Дом 33;;;;;;;;;;;;;;;;;;;
ATM71344;Край Красноярский Город Красноярск Улица Красной Армии Дом 3;;;;;;;;;;;;;;;;;;;
ATM71345;Область Калининградская Город Калининград Улица Улица Батальная 62А;;;;;;;;;;;;;;;;;;;
ATM71348;Область Астраханская Город Астрахань Улица Татищева Дом 18;;;;;;;;;;;;;;;;;;;
ATM71349;Республика Удмуртская Город Ижевск Улица Красноармейская Дом 159 а;;;;;;;;;;;;;;;;;;;
ATM71350;Область Омская Город Омск Улица 10 лет Октября Дом 166/1;;;;;;;;;;;;;;;;;;;
ATM71351;Область Архангельская Город Северодвинск Улица Советская Дом 54/5;;;;;;;;;;;;;;;;;;;
ATM71353;Область Амурская Город Свободный Улица К.Маркса Дом 20;;;;;;;;;;;;;;;;;;;
ATM71354;Область Амурская Город Тында Улица Красная Пресня Дом 52-А;;;;;;;;;;;;;;;;;;;
ATM71356;Республика Саха /Якутия/ Город Якутск Улица Кирова Дом 12;;;;;;;;;;;;;;;;;;;
ATM71357;Республика Саха /Якутия/ Город Якутск Улица Кулаковского Дом 48;;;;;;;;;;;;;;;;;;;
ATM71358;Республика Саха /Якутия/ Город Нерюнгри Проспект Дружбы Народов Дом 31;;;;;;;;;;;;;;;;;;;
ATM71359;Республика Саха /Якутия/ Город Якутск Микрорайон 202-й Дом 1-А;;;;;;;;;;;;;;;;;;;
ATM71360;Республика Саха /Якутия/ Город Якутск Переулок Энергетиков Дом 2;;;;;;;;;;;;;;;;;;;
ATM71361;Край Приморский Город Уссурийск Улица Ленина Дом 120;;;;;;;;;;;;;;;;;;;
ATM71362;Область Томская Город Северск Проспект Коммунистический Дом 112;;;;;;;;;;;;;;;;;;;
ATM71364;Область Томская Район Чаинский Село Подгорное Улица Ленинская Дом 11;;;;;;;;;;;;;;;;;;;
ATM71367;Край Приморский Город Владивосток Улица Октябрьская Дом 8;;;;;;;;;;;;;;;;;;;
ATM71369;Край Приморский Город Находка Улица Пограничная Дом 34;;;;;;;;;;;;;;;;;;;
ATM71378;Область Новосибирская Город Новосибирск Ветка метро Ленинская Станция метро Речной Вокзал;;;;;;;;;;;;;;;;;;;
ATM71379;Область Владимирская Город Муром Улица Войкова Дом 1-Б;;;;;;;;;;;;;;;;;;;
ATM71382;Республика Татарстан Город Казань Улица Димитрова Дом 11;;;;;;;;;;;;;;;;;;;
ATM71383;Республика Татарстан Район Альметьевский Город Альметьевск Улица Индустриальная Дом 35;;;;;;;;;;;;;;;;;;;
ATM71384;Край Камчатский Город Петропавловск-Камчатский Шоссе Петропавловское Дом 19;;;;;;;;;;;;;;;;;;;
ATM71387;Область Вологодская Город Вологда Улица Герцена Дом 63;;;;;;;;;;;;;;;;;;;
ATM71388;Республика Бурятия Район Заиграевский Село Новоильинск Улица Ленина Дом 10;;;;;;;;;;;;;;;;;;;
ATM71390;Область Амурская Город Благовещенск Улица Ленина Дом 108;;;;;;;;;;;;;;;;;;;
ATM71391;Край Красноярский Район Таймырский Долгано-Ненецкий Город Дудинка Улица Островского Дом 8А;;;;;;;;;;;;;;;;;;;
ATM71392;Республика Саха /Якутия/ Улус Алданский Город Алдан Улица Дзержинского Дом 19;;;;;;;;;;;;;;;;;;;
ATM71393;Республика Саха /Якутия/ Город Якутск Улица Ойунского Дом 5;;;;;;;;;;;;;;;;;;;
ATM71394;Республика Саха /Якутия/ Город Якутск Улица Дзержинского Дом 23;;;;;;;;;;;;;;;;;;;
ATM71398;Область Тюменская Город Тюмень Улица Одесская Дом 16;;;;;;;;;;;;;;;;;;;
ATM71399;Область Тюменская Город Тюмень Улица Водопроводная Дом 38;;;;;;;;;;;;;;;;;;;
ATM71402;Область Свердловская Город Екатеринбург Улица Чайковского Дом 56;;;;;;;;;;;;;;;;;;;
ATM71403;Область Иркутская Город Иркутск-45;;;;;;;;;;;;;;;;;;;
ATM71422;Край Краснодарский Город Краснодар Улица Олимпийская / им. Тургенева Дом 8/135/1;;;;;;;;;;;;;;;;;;;
